Class,Tab,Type,Name,ID,Description,RequiredLevel,RequiredClassAEInvestment,RequiredTabAEInvestment,RequiredClassPoints,RequiredAEInvestment,RequiredClassTEInvestment,RequiredTabTEInvestment,RequiredTEInvestment
Paladin,Retribution,Ability,"Seal of Vengeance",31801,"Fills you with holy power, causing main hand auto and Paladin melee abilities to apply Holy Vengeance, which deals 1 additional Holy damage over 15 sec.    Holy Vengeance can stack up to 5 times. Once stacked to 5 times, each of your main hand auto attacks and Paladin melee abilities deals damage as additional Holy damage. Only one Seal can be active on the caster at any one time. Lasts until cancelled.  Unleashing this Seal's energy will deal 3 Holy damage to an enemy, increased by 10% for each application of Holy Vengeance on the target.",44,0,0,36,42,0,0,0
Paladin,Retribution,Talent,"Benediction",20101,"Restores 30% base mana when you kill a target that gives experience or honor. This effect cannot occur more than once every 5 seconds.  Capstone Bonus: Benediction now also restores mana to party members below 50% of their total mana.",10,0,0,0,0,0,0,0
Paladin,Retribution,Talent,"Conviction",20117,"Increases your chance to get a critical strike with all spells and attacks by 5%.  Capstone Bonus: Your non-periodic damaging spell casts have a chance to increases your Strength by 1 (based on your level) for 12 seconds. This effect can only trigger once every 6 seconds.",16,0,0,0,0,0,3,6
Paladin,Retribution,Talent,"Crusade",31866,"Increases all damage caused by 3% and all damage caused against Humanoids, Demons, Undead and Elementals by an additional 3%.",18,0,0,0,0,0,3,9
Paladin,Retribution,Talent,"Deflection",20060,"Increases your Parry chance by 3%.    Gives you a 100% when you Parry to deal Holy damage to your attacker.    Does not stack with other Deflection talents.",10,0,0,0,0,0,0,0
Paladin,Retribution,Talent,"Divine Purpose",31871,"Reduces your chance to be hit by spells and ranged attacks by 4% and gives your Hand of Freedom spell a 100% chance to remove any Stun effects on the target.",24,0,0,0,0,0,6,15
Paladin,Retribution,Talent,"Eye for an Eye",9799,"All criticals against you cause 15% of the damage taken to the attacker as well. The damage caused by Eye for an Eye will not exceed 50% of your total health.",18,0,0,0,0,0,3,9
Paladin,Retribution,Talent,"Fanaticism",31879,"Increases the critical strike chance of all Judgements by 30%.     Increases the damage of your Crusader Strike, Seals and Judgements on targets affected by your Execution Sentence by 20%.",34,0,0,0,0,0,9,24
Paladin,Retribution,Talent,"Heart of the Crusader",20335,"Your Judgement spells now also increases the critical strike chance of all spells and attacks made against that target by 3%.   Does not stack with other similar effects.",12,0,0,0,0,0,0,0
Paladin,Retribution,Talent,"Improved Blessing of Might",20042,"Casting Blessing of Might on an ally increases their and your attack power by 1 for 1 hour. Can only be active on one ally at a time.",12,0,0,0,0,0,0,0
Paladin,Retribution,Talent,"Improved Judgements",25956,"Reduces the cooldown of your Judgement spells by 3 sec.    Capstone Bonus: For 10 seconds after using Judgement, your non-instant damaging Holy spells and ranged abilities can trigger your active seal.",12,0,0,0,0,0,0,0
Paladin,Retribution,Talent,"Judgements of the Wise",31876,"Your damaging Judgement spells grant Replenishment and immediately grant you 15% of your base mana.    Replenishment Replenishes 1% of maximum mana per 5 sec on up to 10 party members for 15 sec.",30,0,0,0,0,0,9,21
Paladin,Retribution,Talent,"Power of Light",853510,"Requires  Primary Stat: Might or Finesse Increases your bonus spell healing by an amount equal to 20% of your melee attack power and your melee critical chance by 3%.  Capstone Bonus: Healing yourself with a cast time heal restores 8% of your base mana.",36,0,0,0,0,0,12,27
Paladin,Retribution,Talent,"Pursuit of Justice",26022,"Reduces the duration of all Disarm effects by 50% and increases your movement speed by 15%. This does not stack with other movement speed increasing effects.",16,0,0,0,0,0,3,6
Paladin,Retribution,Talent,"Righteous Vengeance",53380,"Direct critical strikes with spells and abilities make your target take 30% additional damage over 8 seconds as Holy damage.",40,0,0,0,0,0,12,30
Paladin,Retribution,Talent,"Sanctified Retribution",31869,"Increases the damage of all party and raid members by 3%.   Does not stack with other similar effects.    Increases the damage caused by Retribution Aura by 50%.",22,0,0,0,0,0,6,12
Paladin,Retribution,Talent,"Sanctified Wrath",53375,"Increases the critical strike chance of Hammer of Wrath by 50%.    Reduces the cooldown of Avenging Wrath by 60 secs and while affected by Avenging Wrath 50% of all damage caused bypasses damage reduction effects.",34,0,0,0,0,0,9,24
Paladin,Retribution,Talent,"Sanctity of Battle",32043,"Increases your chance to get a critical strike with all spells and attacks by 3%.    Increases the damage caused by Exorcism, Crusader Strike and Execution Sentence by 15%.",18,0,0,0,0,0,3,9
Paladin,Retribution,Talent,"Sheath of Light",53501,"Your critical healing spells heal for an additional 30% of the healed amount over 12 seconds.    Sheath of Light is doubled for Single Target heals.",36,0,0,0,0,0,12,27
Paladin,Retribution,Talent,"Swift Retribution",53379,"Increases the haste of all party and raid members by 3%.",36,0,0,0,0,0,12,27
Paladin,Retribution,Talent,"The Art of War",53486,"Increases the damage of your Judgement, Crusader Strike, Execution Sentence and Divine Storm abilities by 9%.    Dealing direct damage with Holy and Physical abilities or spells has a 50% chance to reduce the cast time of your next Flash of Light or Exorcism by 100%.      This effect has a 6 second cooldown.",30,0,0,0,0,0,9,21
Paladin,Retribution,Talent,"Two-Handed Weapon Specialization",20111,"Increases the physical damage you deal with two-handed melee weapons by 6%.",22,0,0,0,0,0,6,12
Paladin,Retribution,Talent,"Vengeance",20049,"Gives you a 3% bonus to Physical and Holy damage you deal after dealing a direct critical strike.     Stacks up to 3 times. Lasts 30 seconds.",24,0,0,0,0,0,6,15
Paladin,Retribution,Talent,"Vindication",9452,"Gives your Holy spells and Paladin melee abilities a 65% chance to reduce the targets attack power by 2 (scaling with level).    Does not stack with other similar effects.",16,0,0,0,0,0,3,6
Priest,Discipline,Ability,"Angelic Feather",760053,"Place a feather at the target location, lasting for 15 sec. If allies walk through it, they gain 50% increased movement speed for 4 sec.  Max 3 charges. 20 second recharge timer.",28,0,0,40,26,0,0,0
Priest,Discipline,Ability,"Dispel Magic",527,"Dispels magic on the target, removing 1 harmful spell from a friend or 1 beneficial spell from an enemy.",18,0,0,26,16,0,0,0
Priest,Discipline,Ability,"Divine Spirit",14752,"Holy power infuses the target, increasing their Spirit by 17 for 30 min.   Does not stack with other similar effects.",30,0,0,26,28,0,0,0
Priest,Discipline,Ability,"Fear Ward",6346,"Wards the friendly target against Fear and Horror effects. The next Fear effect used against the target will fail, using up the ward.  Lasts 3 min.",20,0,0,29,18,0,0,0
Priest,Discipline,Ability,"Inner Fire",588,"A burst of holy energy fills the caster, increasing armor by 175. Taking melee or ranged damage will remove one stack. Lasts until cancelled or until 20 stacks are used.",12,0,0,10,10,0,0,0
Priest,Discipline,Ability,"Inner Focus",14751,"When activated, reduces the mana cost of your next spell or magic ability by 100% and increases its critical effect chance by 25% if it is capable of a critical effect.",16,0,0,23,14,0,3,6
Priest,Discipline,Ability,"Levitate",1706,"Allows the friendly party or raid target to levitate, floating a few feet above the ground.  While levitating, the target will fall at a reduced speed and travel over water.  Any damage will cancel the effect.  Lasts 2 min.  This ability is usable while shapeshifted.",18,0,0,5,32,0,0,0
Priest,Discipline,Ability,"Mana Burn",8129,"Destroy 10% of the target's mana (up to a maximum of 20% of your own maximum mana). For each mana destroyed in this way, the target takes 0.5 Shadow damage.",16,0,0,14,14,0,0,0
Priest,Discipline,Ability,"Mass Dispel",32374,"Dispels magic in a 15 yard radius, removing 1 harmful spell from each friendly target and 1 beneficial spell from each enemy target.  Affects a maximum of 10 friendly targets and 10 enemy targets.  This dispel is potent enough to remove Magic effects that are normally undispellable, including Divine Shield, Ice Block and Cyclone.    Mass Dispel can remove Stealth from targets within the spell.",36,0,0,40,38,0,0,0
Priest,Discipline,Ability,"Pain Suppression",33206,"Instantly reduces a friendly target's threat by 5%, reduces all damage taken by 40% for 8 sec. Pain Suppression has a 60% chance to resist Dispel mechanics.",36,0,0,40,34,0,12,27
Priest,Discipline,Ability,"Penance",47540,"Launches a volley of holy light at the target, causing 241 Holy damage to an enemy, or 125 to 141 healing to an ally instantly and every 1 sec for 2 sec.",40,0,0,0,38,0,15,30
Priest,Discipline,Ability,"Power Infusion",10060,"Infuses the target with power, increasing spell casting speed by 20% and reducing the cost of all magic spells and abilities by 20%. Lasts 15 sec.",30,0,0,40,28,0,9,21
Priest,Discipline,Ability,"Power Word: Fortitude",1243,"Power infuses the target, increasing their Stamina by 3 for 30 min.   Does not stack with other similar effects.",1,0,0,4,0,0,0,0
Priest,Discipline,Ability,"Power Word: Shield",17,"Draws on the soul of the friendly target to shield them, absorbing 44 damage. Lasts 30 sec. While the shield holds, spellcasting will not be interrupted by damage. Once shielded, the target cannot be shielded again for 15 sec.",6,0,0,8,4,0,0,0
Priest,Discipline,Ability,"Shackle Undead",9484,"Shackles the target undead enemy for up to 30 sec. The shackled unit is unable to move, attack or cast spells.  Any damage caused will release the target.      Only one target can be shackled at a time.",20,0,0,5,18,0,0,0
Priest,Discipline,Talent,"Absolution",33167,"Reduces the mana cost of your Dispel Magic, Cure Disease, Abolish Disease and Mass Dispel spells by 15%.",18,0,0,0,0,0,3,9
Priest,Discipline,Talent,"Aspiration",47507,"Reduces the cooldown of your Inner Focus, Power Infusion, Pain Suppression, Leap of Faith and Penance spells by 20%.     Increases the duration of Pain Suppression by 2 sec.",34,0,0,0,0,0,9,24
Priest,Discipline,Talent,"Borrowed Time",52795,"Grants 20% spell haste for 6 sec after casting Power Word: Shield. This effect is consumed by your next non-instant spell.     Increases the healing power scaling of your Power Word: Shield by 40%.",40,0,0,0,0,0,12,30
Priest,Discipline,Talent,"Divine Aegis",47509,"Your effective critical healing creates a protective barrier absorbing damage up to 15% of the healed amount for 6 sec.    Divine Aegis is doubled for single target heals.    The absorb from Divine Aegis is limited to 10% of the target's maximum health.",36,0,0,0,0,0,12,27
Priest,Discipline,Talent,"Enlightenment",34908,"Increases your total Spirit, Intellect and haste by 3%.",24,0,0,0,0,0,6,15
Priest,Discipline,Talent,"Focused Power",33186,"Increases all damage and healing done by 4%.     The cast time of Mass dispel is reduced 1 sec.",24,0,0,0,0,0,6,15
Priest,Discipline,Talent,"Focused Will",45234,"Increases your spell critical effect chance by 3%,  Capstone Bonus: Gain the Focused Will effect whenever you take a critical hit, increasing healing taken by 5% and decreasing damage taken by 4%. This effect stacks up to 3 times and lasts 10 seconds.",30,0,0,0,0,0,9,21
Priest,Discipline,Talent,"Grace",47516,"Your Direct Heals and Power Word: Shield grant Grace, increasing the target's healing received from you by 3% for 12 sec. Stacks up to 3 times and can only affect one target.",36,0,0,0,0,0,12,27
Priest,Discipline,Talent,"Improved Flash Heal",63504,"Reduces the mana cost of your Flash Heal by 10%, and increases the critical effect chance of your Flash Heal by 15% on friendly targets at or below 50% health.  Capstone Bonus: Flash Heal casts reduce the cooldown of Inner Focus by 2 seconds.",30,0,0,0,0,0,9,21
Priest,Discipline,Talent,"Improved Inner Fire",14747,"Increases the effect of your Inner Fire spell by 45%, and increases the total number of charges by 12.",12,0,0,0,0,0,0,0
Priest,Discipline,Talent,"Improved Mana Burn",14750,"Reduces the casting time of your Mana Burn spell by 1 sec.",18,0,0,0,0,0,3,9
Priest,Discipline,Talent,"Improved Power Word: Fortitude",14749,"Increases your total Stamina by 4%.    Increases the effect of your Power Word: Fortitude and Prayer of Fortitude spells by 30%.",12,0,0,0,0,0,0,0
Priest,Discipline,Talent,"Improved Power Word: Shield",14748,"Increases the damage absorbed by your Power Word: Shield by 15%.",16,0,0,0,0,0,3,6
Priest,Discipline,Talent,"Martyrdom",14531,"You gain Focused Casting after being hit by a melee or ranged critical strike.     Focused Casting reduces the pushback suffered from damaging attacks while casting Priest spells by 100% and decreases the duration of Interrupt effects by 20%. Lasts 6 sec.",12,0,0,0,0,0,0,0
Priest,Discipline,Talent,"Meditation",14521,"Allows 25% of your mana regeneration to continue while casting.  Capstone Bonus: Your spell critical strike rating is increased by 10% of your Spirit.",16,0,0,0,0,0,3,6
Priest,Discipline,Talent,"Mental Agility",14520,"Reduces the mana cost of your instant cast spells by 10%.",18,0,0,0,0,0,3,9
Priest,Discipline,Talent,"Mental Strength",18551,"Increases your total Intellect by 10%.    Reduces all magic damage taken by 3%.",22,0,0,0,0,0,6,12
Priest,Discipline,Talent,"Rapture",47535,"When your Power Word: Shield is completely absorbed or dispelled you are instantly energized with 2.5% of your total mana.    You have a 100% chance to energize your shielded target with 2% total mana, 8 rage and 16 energy. This effect can only occur once every 12 sec.",34,0,0,0,0,0,9,24
Priest,Discipline,Talent,"Reflective Shield",33201,"Causes 44% of the damage you absorb with Power Word: Shield to reflect back at the attacker.  This damage causes no threat.",22,0,0,0,0,0,6,12
Priest,Discipline,Talent,"Renewed Hope",57470,"Increases the critical effect chance of your Holy spells by 6% on targets afflicted by the Weakened Soul effect.    You have a 100% chance to reduce all damage taken by 3% for 1 min to all friendly party and raid targets when you cast Power Word: Shield. This effect has a 15 sec cooldown.",34,0,0,0,0,0,9,24
Priest,Discipline,Talent,"Silent Resolve",14523,"Reduces the threat generated by your Holy and Discipline spells by 20% and reduces the chance your helpful spells and damage over time effects will be dispelled by 30%.",12,0,0,0,0,0,0,0
Priest,Discipline,Talent,"Soul Warding",63574,"Reduces the cooldown of your Power Word: Shield ability by 4 sec, and reduces the mana cost of your Power Word: Shield by 15%.",22,0,0,0,0,0,6,12
Priest,Discipline,Talent,"Twin Disciplines",47586,"Increases the damage and healing done by your Holy spells and abilities by 5%, and their critical strike chance by 5%.",10,0,0,0,0,0,0,0
Priest,Discipline,Talent,"Unbreakable Will",14522,"Reduces the duration of Stun, Fear, and Silence effects done to you by an additional 30%.  This does not stack with other Stun or Fear reduction effects.",10,0,0,0,0,0,0,0
Priest,Holy,Ability,"Abolish Disease",552,"Attempts to cure 1 disease effect on the target, and 1 more disease effect every 3 seconds for 12 sec.",32,0,0,32,30,0,0,0
Priest,Holy,Ability,"Binding Heal",32546,"Heals a friendly target and the caster for 359 to 418. Low threat.",34,0,0,10,38,0,0,0
Priest,Holy,Ability,"Circle of Healing",34861,"Heals up to 5 friendly party or raid members within 15 yards of the target for 151 to 173.",36,0,0,0,34,0,12,27
Priest,Holy,Ability,"Cure Disease",528,"Removes 1 disease from the friendly target.",14,0,0,12,12,0,0,0
Priest,Holy,Ability,"Desperate Prayer",19236,"Heals you for 110 to 150. If used while below 50% health, it guarantees a critical heal.",16,0,0,23,14,0,3,6
Priest,Holy,Ability,"Divine Hymn",64843,"Heals 3 nearby lowest health friendly party or raid targets within 40 yards for 896 to 984 every 2 sec for 8 sec, and increases healing done to them by 10% for 8 sec. Maximum of 12 heals. The Priest must channel to maintain the spell.",30,0,0,40,48,0,0,0
Priest,Holy,Ability,"Divine Star",760060,"Fires a Divine Star in front of you, traveling 30 yards, healing all allies within 5 yards of its path for 23.  After reaching its destination it will return to its original position, also healing all allies in its path.",30,0,0,40,28,0,0,0
Priest,Holy,Ability,"Flash Heal",2061,"Heals a friendly target for 121 to 146.",20,0,0,20,18,0,0,0
Priest,Holy,Ability,"Greater Heal",2050,"A slow casting spell that heals a single target for 31 to 38.",1,0,0,0,0,0,0,0
Priest,Holy,Ability,"Guardian Spirit",47788,"Calls upon a guardian spirit to watch over the friendly target. The spirit increases the healing received by the target by 40%, and also prevents the target from dying by sacrificing itself, only up to a maximum of 15% of target's total health. This sacrifice terminates the effect but heals the target of 50% of their maximum health. Lasts 10 sec.",40,0,0,40,38,0,15,30
Priest,Holy,Ability,"Halo",954803,"Creates a ring of Holy energy around you that quickly expands and grows in power, healing raid and party members up to 30 yds away. Heals with greater effect the further away the ally is. Also increases the Holy healing taken from the caster by 8%.",36,0,0,40,34,0,0,0
Priest,Holy,Ability,"Holy Fire",14914,"Consumes the enemy in holy flames that cause 81 to 97 Holy damage and an additional 21 Holy damage over 7 sec.",16,0,0,4,14,0,0,0
Priest,Holy,Ability,"Holy Nova",15237,"Causes an explosion of holy light around the caster, causing 21 to 23 Holy damage to all enemy targets within 10 yards and healing all party members within 10 yards for 52 to 60. These effects cause no threat.",14,0,0,4,12,0,0,0
Priest,Holy,Ability,"Hymn of Hope",64901,"Restores 3% mana to 3 nearby low mana friendly party or raid targets every 2 sec for 8 sec, and increases their total maximum mana by 20% for 8 sec. Maximum of 12 mana restores. The Priest must channel to maintain the spell.",40,0,0,40,48,0,0,0
Priest,Holy,Ability,"Leap of Faith",86381,"Pulls the spirit of a party or raid member, moving them to you. The same target can only be affected by this once every 30 seconds.",40,0,0,40,38,0,0,0
Priest,Holy,Ability,"Lightwell",724,"Creates a Holy Lightwell.    Lightwell will attempt to heal a nearby party or raid member within 20 yards every second if they have less than 50% health for 11.    Lightwell lasts for 30 seconds or until it heals 10 times.",30,0,0,40,28,0,9,21
Priest,Holy,Ability,"Prayer of Healing",596,"A powerful prayer heals the friendly target's party members within 30 yards for 118 to 130.",20,0,0,5,18,0,0,0
Priest,Holy,Ability,"Prayer of Mending",33076,"Places a spell on the target that heals them for 101 the next time they take damage.  When the heal occurs, Prayer of Mending jumps to a party or raid member within 20 yards. Jumps up to 5 times and lasts 30 sec after each jump.      This spell can only be placed on one target at a time.",40,0,0,34,38,0,0,0
Priest,Holy,Ability,"Priest Cleansing Mastery",6018,"You gain Priest Cleansing Mastery when learning any Priest Cleansing Spell.     This Mastery automatically unlocks additional Priest Cleansing Spells when you reach their Class Point requirements at no additional ability essence cost.   Cure Disease Removes 1 diseases from the friendly target.   Abolish Disease Attempts to cure 1 disease effect on the target, and more disease effects over time.",14,0,0,12,0,0,0,0
Priest,Holy,Ability,"Priest Healing Mastery",6012,"You gain Priest Healing Mastery when learning any Priest Healing Spell.     This Mastery automatically unlocks additional Priest Healing Spells when you reach their Class Point requirements at no additional ability essence cost.    Greater Heal A slow casting spell that heals a single target.   Flash Heal Heals a friendly target.",1,0,0,0,0,0,0,0
Priest,Holy,Ability,"Renew",139,"Heals the target for 35 over 15 sec.",4,0,0,0,2,0,0,0
Priest,Holy,Ability,"Resurrection",2006,"Brings a dead player back to life with 70 health and 135 mana.  Cannot be cast when in combat.",10,0,0,2,8,0,0,0
Priest,Holy,Ability,"Smite",585,"Smite an enemy for 13 to 17 Holy damage.",1,0,0,0,0,0,0,0
Priest,Holy,Talent,"Answered Prayers",18160,"Increases all damage done by 10% and all healing done by 10%.    Increases Holy damage by an additional 5%.",40,0,0,0,0,0,12,30
Priest,Holy,Talent,"Blessed Recovery",27811,"After being struck by a critical strike, you heal for 15% of the damage taken over 6 sec, additional critical strikes taken during the effect increase the healing received.  Capstone Bonus: When Blessed Recovery is active, your Desperate Prayer will come off cooldown three times as fast.",16,0,0,0,0,0,3,6
Priest,Holy,Talent,"Blessed Resilience",33142,"Increases the effectiveness of your healing spells by 3%, and critical hits made against you have a 60% chance to prevent you from being critically hit again for 6 sec.",30,0,0,0,0,0,9,21
Priest,Holy,Talent,"Body and Soul",64127,"When you cast Power Word: Shield or Leap of Faith, you increase the target's movement speed by 60% for 4 sec,    You have a 100% chance when you cast Abolish Disease on yourself to also cleanse 1 poison effect in addition to diseases.",34,0,0,0,0,0,9,24
Priest,Holy,Talent,"Divine Fury",18530,"Increases the critical strike chance of Holy Fire by 6%.     You deal 6% increased damage against targets afflicted by your Holy Fire.",18,0,0,0,0,0,3,9
Priest,Holy,Talent,"Divine Providence",47562,"Increases the amount healed Holy Spells by 10%.     Reduces the cooldown of your Halo and Prayer of Mending by 30%.",40,0,0,0,0,0,12,30
Priest,Holy,Talent,"Empowered Healing",33158,"Your Greater Heal, Flash Heal, Binding Heal, and Divine Star spells gain an additional 25% of your bonus healing effects.",34,0,0,0,0,0,9,24
Priest,Holy,Talent,"Empowered Renew",63534,"Your Renew spell gains another 15% of your bonus healing effects.  Your Renew instantly heals the target for 15% of the total periodic effect.",36,0,0,0,0,0,12,27
Priest,Holy,Talent,"Healing Focus",14913,"Increases your haste by 2%.    Reduces the pushback suffered from damaging attacks while casting by 70%.",10,0,0,0,0,0,0,0
Priest,Holy,Talent,"Healing Prayers",14911,"Reduces the mana cost of your Prayer of Healing, Prayer of Mending and Halo spell by 20% .    Increases the critical strike chance of your Prayer of Healing and Halo spell by 10%.",22,0,0,0,0,0,6,12
Priest,Holy,Talent,"Holy Concentration",34753,"Your Spirit is increased by 30% for 12 sec after you critically heal with Flash Heal, Greater Heal, or Binding Heal, or critically hit with Holy Fire or Smite.     Greater Heal, Flash Heal, Binding Heal, and Circle of Healing have a 100% chance to extend the duration of your Renew on all nearby party and raid members by 3 sec, up to an additional 6 sec.     This does not stack with similar effects.",30,0,0,0,0,0,9,21
Priest,Holy,Talent,"Holy Focus",14889,"Your spell critical strikes now deal 200% damage.     This does not stack with other similar effects.   Capstone Bonus: Your Holy damaging spell critical strikes have a 50% chance to increase magic damage done by 5% for 6 seconds.     This effect can only occur once every 8 seconds.",18,0,0,0,0,0,3,9
Priest,Holy,Talent,"Holy Reach",27789,"Increases the range of your damaging spells with a channeling or cast time by 6 yards.     This does not stack with other similar effects.    Increases the radius of your Prayer of Healing, Holy Nova, Divine Hymn, and Circle of Healing spells by 20%.   Capstone Bonus: Directly healing or directly damaging a target further than 20 yards away from you has a 20% chance to restore 2% of your missing mana over 4 sec. This effect can only occur once every 15 sec.",18,0,0,0,0,0,3,9
Priest,Holy,Talent,"Holy Specialization",16010,"Increases your chance to get a critical strike with all Holy spells and abilities by 5%.",10,0,0,0,0,0,0,0
Priest,Holy,Talent,"Improved Divine Star",760194,"Increases your critical strike chance by 3%.    Increases the amount healed by your Divine Star spell by 30%.",30,0,0,0,0,0,9,21
Priest,Holy,Talent,"Improved Healing",14912,"Reduces the mana cost of your Greater Heal, Divine Hymn and Penance spells by 15%.",22,0,0,0,0,0,6,12
Priest,Holy,Talent,"Improved Renew",14908,"Increases the amount healed by your Renew spell by 15%.",10,0,0,0,0,0,0,0
Priest,Holy,Talent,"Inspiration",14892,"Reduces your target's Physical damage taken by 10% for 15 sec after getting a critical effect from one of your healing spells.   Does not stack with other similar effects.",16,0,0,0,0,0,3,6
Priest,Holy,Talent,"Radiant Fury",4222,"Your Smite, Holy Fire and the damage of Holy Nova gains an additional 20% of your bonus spell damage effects.    Duration of Holy Fire is increased by 2.5 sec.",24,0,0,0,0,0,6,15
Priest,Holy,Talent,"Searing Light",14909,"Increases the damage of your Smite, Holy Fire, Penance, Holy Nova, Holy Shock and Exorcism spells by 15%.    Reduces the mana cost of your Holy Nova by 25%.",12,0,0,0,0,0,0,0
Priest,Holy,Talent,"Serendipity",63730,"When you heal with Binding Heal or Flash Heal, cast Renew, or deal damage with Smite, the cast time and mana cost of your next Greater Heal or Prayer of Healing spell is reduced by 15%. Stacks up to 3 times. Lasts 20 sec.",34,0,0,0,0,0,9,24
Priest,Holy,Talent,"Spell Warding",27900,"Reduces all magic damage taken by 10%.",12,0,0,0,0,0,0,0
Priest,Holy,Talent,"Spirit of Redemption",20711,"Increases total Spirit by 5% and upon death, you becomes the Spirit of Redemption for 15 sec.      The Spirit of Redemption cannot move, attack, be attacked or targeted by any spells or effects.  While in this form you can cast any healing spell free of cost.  When the effect ends, you die.",24,0,0,0,0,0,6,15
Priest,Holy,Talent,"Spiritual Guidance",14901,"Increases spell power by 25% of your total Spirit.",22,0,0,0,0,0,6,12
Priest,Holy,Talent,"Spiritual Healing",14898,"Increases the amount healed by your spells by 10%.",24,0,0,0,0,0,6,15
Priest,Holy,Talent,"Surge of Light",33150,"Your direct damage and healing spell and ability criticals have a 50% chance to cause your next Smite or Flash Heal spell to be instant cast and cost no mana but are incapable of a critical hit. This effect lasts 10 sec.",24,0,0,0,0,0,6,15
Priest,Holy,Talent,"Test of Faith",47558,"Increases healing and damage done to targets below 50% health by 12%.",36,0,0,0,0,0,12,27
Priest,Shadow,Ability,"Devouring Plague",2944,"Afflicts the target with a disease that causes 152 Shadow damage over 24 sec. 15% of damage caused by the Devouring Plague heals the caster. This spell can only affect one target at a time.",20,0,0,5,18,0,0,0
Priest,Shadow,Ability,"Dispersion",47585,"You disperse into pure Shadow energy, reducing all damage taken by 90%.  You are unable to attack or cast spells, but you regenerate 6% mana every 1 sec for 6 sec. Dispersion can be cast while stunned, feared or silenced and clears all snare and movement impairing effects when cast.",40,0,0,40,38,0,15,30
Priest,Shadow,Ability,"Fade",586,"Fade out, temporarily reducing all your threat for 10 sec.  This ability is usable while shapeshifted.",8,0,0,9,6,0,0,0
Priest,Shadow,Ability,"Mind Blast",8092,"Blasts the target for 39 to 43 Shadow damage.",10,0,0,0,8,0,0,0
Priest,Shadow,Ability,"Mind Flay",15407,"Assault the target's mind with Shadow energy, causing 45 Shadow damage over 3 sec and slowing their movement speed by 50%.",16,0,0,0,14,0,3,6
Priest,Shadow,Ability,"Mind Sear",48045,"Causes an explosion of shadow magic around the enemy target, causing 50 to 57 Shadow damage every 1 sec for 5 sec to all enemies within 10 yards around the target.",36,0,0,10,34,0,0,0
Priest,Shadow,Ability,"Mind Soothe",453,"Soothes the target, reducing the range at which it will attack you by 10 yards. Only affects Humanoid targets. Lasts 15 sec.",20,0,0,5,18,0,0,0
Priest,Shadow,Ability,"Mind Vision",2096,"Allows the caster to see through the target's eyes for 1 min.  This ability is usable while shapeshifted.",22,0,0,6,20,0,0,0
Priest,Shadow,Ability,"Psychic Horror",64044,"You terrify the target, causing them to tremble in horror for 3 sec, and disarming their main hand and ranged weapons for 10 sec.  This spell cannot miss.",36,0,0,40,34,0,12,27
Priest,Shadow,Ability,"Psychic Scream",8122,"The caster lets out a psychic scream, causing 2 enemies within 8 yards to flee for 6 sec.  Damage caused may interrupt the effect.",10,0,0,14,8,0,0,0
Priest,Shadow,Ability,"Shadow Protection",976,"Increases the target's resistance to Shadow spells by 30 for 30 min.",30,0,0,26,28,0,0,0
Priest,Shadow,Ability,"Shadow Word: Death",32379,"A word of dark binding that inflicts 192 to 222 Shadow damage to the target.  If the target is not killed by Shadow Word: Death, the caster takes damage equal to the damage inflicted upon the target after a short delay.",40,0,0,34,38,0,0,0
Priest,Shadow,Ability,"Shadow Word: Pain",589,"A word of darkness that causes 30 Shadow damage over 18 sec.",1,0,0,0,0,0,0,0
Priest,Shadow,Ability,"Shadowfiend",34433,"Creates a shadowy fiend to attack the target.  Caster receives 5% mana when the Shadowfiend attacks. Damage taken by area of effect attacks is reduced. Lasts 15 sec.",40,0,0,34,48,0,0,0
Priest,Shadow,Ability,"Shadowform",15473,"Assume a Shadowform, increasing your Shadow damage by 15%.    You may not cast Healing or Priest Holy spells while in this form except for Cure Disease and Abolish Disease.    Grants the periodic damage from your Shadow Word: Pain, Devouring Plague, and Vampiric Touch spells the ability to critically hit and benefit from haste.",30,0,0,26,28,0,9,21
Priest,Shadow,Ability,"Silence",15487,"Silences the target, preventing them from casting spells for 5 sec. Non-player victim spellcasting is also interrupted for 3 sec.",22,0,0,32,20,0,6,12
Priest,Shadow,Ability,"Vampiric Embrace",15286,"Fills you with the embrace of Shadow energy, causing you to be healed for 15% and other party members to be healed for 3% of any single-target Priest Shadow spell damage you deal.     Either heal cannot exceed 5% of the maximum health of the caster.   This ability is usable while shapeshifted.",22,0,0,26,20,0,6,12
Priest,Shadow,Ability,"Vampiric Touch",34914,"Causes 340 Shadow damage over 15 sec to your target.     When you deal damage with Mind Blast to a target afflicted by your Vampiric Touch, you gain Replenishment.    If Vampiric Touch is dispelled it will cause 544 damage to the afflicted target.     Replenishment Replenishes 1% of maximum mana per 5 sec on up to 10 party members for 15 sec.",36,0,0,26,34,0,12,27
Priest,Shadow,Ability,"Void Eruption",760122,"Releases an explosive blast of pure void energy, causing Shadow damage to up to 10 enemies within 10 yards of your target. The power drawn from the Void increases your periodic Shadow Priest damage by 20% for 5 sec, increased by 0.5 sec for each enemy hit.  While in Shadowform this spell also applies Shadow Word: Pain (if known) to all enemies hit.",28,0,0,40,26,0,0,0
